Date,Country_Region,Province_State,Difference,Prep_Flow_Runtime,Latest_Date,Case_Type,Cases,Lat,Long
2/10/2020,US,New Mexico,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,34.58066667,-106.5337
2/1/2020,US,New Mexico,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,34.58066667,-106.5337
1/31/2020,US,New Mexico,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,34.58066667,-106.5337
1/30/2020,US,New Mexico,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,34.58066667,-106.5337
1/29/2020,US,New Mexico,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,34.58066667,-106.5337
1/28/2020,US,New Mexico,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,34.58066667,-106.5337
1/27/2020,US,New Mexico,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,34.58066667,-106.5337
1/26/2020,US,New Mexico,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,34.58066667,-106.5337
1/25/2020,US,New Mexico,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,34.58066667,-106.5337
1/24/2020,US,New Mexico,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,34.58066667,-106.5337
1/23/2020,US,New Mexico,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,34.58066667,-106.5337
3/9/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
3/8/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
3/7/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
3/6/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
3/5/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
3/4/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
3/3/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
3/23/2020,US,New Jersey,7,3/24/2020 9:39:03 AM,3/23/2020,Deaths,27,40.48372222,-74.40493333
3/22/2020,US,New Jersey,4,3/24/2020 9:39:03 AM,3/23/2020,Deaths,20,40.48372222,-74.40493333
3/21/2020,US,New Jersey,5,3/24/2020 9:39:03 AM,3/23/2020,Deaths,16,40.48372222,-74.40493333
3/20/2020,US,New Jersey,2,3/24/2020 9:39:03 AM,3/23/2020,Deaths,11,40.48372222,-74.40493333
3/2/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
3/19/2020,US,New Jersey,6,3/24/2020 9:39:03 AM,3/23/2020,Deaths,9,40.48372222,-74.40493333
3/18/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,3,40.48372222,-74.40493333
3/17/2020,US,New Jersey,1,3/24/2020 9:39:03 AM,3/23/2020,Deaths,3,40.48372222,-74.40493333
3/16/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,2,40.48372222,-74.40493333
3/15/2020,US,New Jersey,1,3/24/2020 9:39:03 AM,3/23/2020,Deaths,2,40.48372222,-74.40493333
3/14/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,40.48372222,-74.40493333
3/13/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,40.48372222,-74.40493333
3/12/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,40.48372222,-74.40493333
3/11/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,40.48372222,-74.40493333
3/10/2020,US,New Jersey,1,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,40.48372222,-74.40493333
3/1/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/9/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/8/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/7/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/6/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/5/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/4/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/3/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/29/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/28/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/27/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/26/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/25/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/24/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/23/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/22/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/21/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/20/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/2/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/19/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/18/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/17/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/16/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/15/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/14/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/13/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/12/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/11/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/10/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
2/1/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
1/31/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
1/30/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
1/29/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
1/28/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
1/27/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
1/26/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
1/25/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
1/24/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
1/23/2020,US,New Jersey,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,40.48372222,-74.40493333
3/9/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/8/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/7/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/6/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/5/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/4/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/3/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/23/2020,US,New Hampshire,1,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,43.45146667,-71.4799
3/22/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/21/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/20/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/2/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/19/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/18/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/17/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/16/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/15/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/14/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/13/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/12/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/11/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/10/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/1/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/9/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/8/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/7/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/6/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/5/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/4/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/3/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/29/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/28/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/27/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/26/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/25/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/24/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/23/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/22/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/21/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/20/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/2/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/19/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/18/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/17/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/16/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/15/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/14/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/13/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/12/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/11/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/10/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
2/1/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
1/31/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
1/30/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
1/29/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
1/28/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
1/27/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
1/26/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
1/25/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
1/24/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
1/23/2020,US,New Hampshire,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,43.45146667,-71.4799
3/9/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
3/8/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
3/7/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
3/6/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
3/5/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
3/4/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
3/3/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
3/23/2020,US,Nevada,2,3/24/2020 9:39:03 AM,3/23/2020,Deaths,4,38.31796667,-117.2509667
3/22/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,2,38.31796667,-117.2509667
3/21/2020,US,Nevada,1,3/24/2020 9:39:03 AM,3/23/2020,Deaths,2,38.31796667,-117.2509667
3/20/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,38.31796667,-117.2509667
3/2/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
3/19/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,38.31796667,-117.2509667
3/18/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,38.31796667,-117.2509667
3/17/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,38.31796667,-117.2509667
3/16/2020,US,Nevada,1,3/24/2020 9:39:03 AM,3/23/2020,Deaths,1,38.31796667,-117.2509667
3/15/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
3/14/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
3/13/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
3/12/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
3/11/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
3/10/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
3/1/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/9/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/8/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/7/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/6/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/5/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/4/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/3/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/29/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/28/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/27/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/26/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/25/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/24/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/23/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/22/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/21/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/20/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/2/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/19/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/18/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/17/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/16/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/15/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/14/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/13/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/12/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/11/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/10/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
2/1/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
1/31/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
1/30/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
1/29/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
1/28/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
1/27/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
1/26/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
1/25/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
1/24/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
1/23/2020,US,Nevada,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,38.31796667,-117.2509667
3/9/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/8/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/7/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/6/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/5/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/4/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/3/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/23/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/22/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/21/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/20/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/2/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/19/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/18/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/17/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/16/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/15/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/14/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/13/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/12/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/11/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/10/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
3/1/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
2/9/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
2/8/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
2/7/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
2/6/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
2/5/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
2/4/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
2/3/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
2/29/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
2/28/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
2/27/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
2/26/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
2/25/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
2/24/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
2/23/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
2/22/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
2/21/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
2/20/2020,US,Nebraska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,41.7038,-97.44513333
