Date,EUR,JPY,BGN,CZK,DKK,GBP,HUF,PLN,RON,SEK,CHF,ISK,NOK,HRK,RUB,TRL,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR
2020-04-15,1.0903,0.009309255464480875,0.557470088966152,0.040394946463636026,0.14608036228680146,1.2476969731647307,0.00311247502141022,0.24025473215662943,0.22537103642151393,0.09973198686461221,1.0350294285171826,0.006984625240230622,0.09522021257084967,0.14327201051248356,0.013426595816734296,NaN,0.14519329364920833,0.6302676455286433,0.19089221934309128,0.7112198303979127,0.1416010805475467,0.129009738146794,6.338507581734076e-05,0.2766416319902568,0.013070947322991345,0.000819441730425241,0.04180582129669748,0.23043919347339056,0.5983098282390386,0.019712172985482092,0.7019249340114595,0.030599758637141816,0.05341020981007853
2020-04-14,1.0963,0.009317525072242054,0.5605378873095409,0.040809261465157835,0.14691181003175965,1.256461095893551,0.003126033646991731,0.24108811822400109,0.22677533458825477,0.10043240074021144,1.039836858579152,0.007032071840923669,0.09691649428030906,0.14400367791934848,0.013636878158729132,NaN,0.14720968954774952,0.6396522550907288,0.19374392506848107,0.7185554171855542,0.14170307370162605,0.12901441600470726,6.3630754729356e-05,0.27909877800407334,0.013130284810884615,0.0008227206892152522,0.04241251910168869,0.23076113496674247,0.608784984451355,0.019769895226588282,0.7063333548096128,0.030571667596207476,0.05474519987016554
2020-04-09,1.0867,0.009183638975745796,0.5556294099601187,0.04038425805492586,0.14555902326640502,1.24102095586136,0.003063197654752509,0.23838459176062826,0.22484998965445893,0.0992828102873327,1.0292669066111004,0.006970493906350224,0.09690306126998564,0.14265835247784706,0.013467592018837527,NaN,0.14838938729807602,0.6229649163036001,0.19420616198441631,0.7118899443170652,0.14166525440300357,0.12897138584602238,6.302190833377313e-05,0.27922094606747344,0.013104217539416962,0.000821707536540919,0.0417446153018773,0.23054565512559405,0.5994593998234775,0.019780119769198565,0.7020479359131727,0.030469648114397868,0.05533574698420943
2020-04-08,1.0871,0.009184690773910105,0.5558339298496778,0.03999190670639738,0.14564576634512325,1.2360713148678764,0.0030252685478933602,0.23922802693543416,0.2247699782900858,0.0993829135621886,1.0297432982854977,0.006977535301668805,0.09711452563873503,0.1425985439758641,0.013240427454734569,NaN,0.14730751510881052,0.6178108661059332,0.19158985565992842,0.7136480010503511,0.14151631128121012,0.12899130249059648,6.164089176582924e-05,0.27835817073795255,0.013117661964692962,0.00082084931589598,0.04127700129477117,0.22995727038118202,0.5975046718698472,0.01977372355712389,0.7005864535670554,0.030525369949175863,0.05500850099178237
2020-04-07,1.0885,0.009181779839730073,0.5565497494631353,0.039996325555759694,0.14576498158687645,1.235625986173703,0.003043733571947878,0.239990298968163,0.22529235227155128,0.10005699157995367,1.0286335286335286,0.007009014810045074,0.0981116769570508,0.14262316561844865,0.013183153177703093,NaN,0.14797041951007314,0.6192399590397087,0.19204982532905185,0.7133494986565305,0.14172807999791673,0.1289982341996421,6.197705966252822e-05,0.2778344989534943,0.013233720760589408,0.0008250024632595366,0.04120515130637554,0.2302826436489803,0.5993942731277533,0.019821542383683877,0.7022127604670666,0.030520117762512268,0.054469119987189625
2020-04-06,1.0791,0.009180704441041347,0.5517435320584927,0.03909357678513205,0.14453522635949637,1.2290432801822322,0.002954495674077319,0.2364217952369476,0.22325437053894692,0.0982894305388567,1.0218749999999999,0.006939549839228295,0.09476180021953896,0.14151203199790177,0.01308301305755265,NaN,0.14754703565959307,0.6065767284991568,0.18912997756590016,0.706217277486911,0.14102379801095152,0.12900025104302398,6.092916553976036e-05,0.27567443286327403,0.013142766667478625,0.0008137763566709903,0.039834475222963794,0.229122874068412,0.5929120879120878,0.01973951378345254,0.6970930232558139,0.030432330296962684,0.053018168954572696
2020-04-03,1.0785,0.00921007685738685,0.5514367522241538,0.03916264207124442,0.14439877358111636,1.22766078542971,0.0029535807202519513,0.2356604392002622,0.2232595690065622,0.09847516435354273,1.0225656584810847,0.006926782273603083,0.09575771566573144,0.14134993446920052,0.013024182592156507,NaN,0.14917837778023682,0.5990335481004221,0.18956637899214315,0.7049480358193346,0.1410246351796642,0.12896860986547085,6.01885853199008e-05,0.27465810986324396,0.013117884596672182,0.0008091865368166745,0.04062605944174483,0.22943879504744077,0.5854095424198014,0.019678861417753855,0.6963006004261089,0.030294092862560042,0.05322193819642523
2020-04-02,1.0906,0.009316589783017255,0.5576234788833214,0.03958189670816245,0.14607358594179023,1.2430189883516833,0.0029983779176861957,0.23865899293170229,0.22570364238410598,0.099812382739212,1.0336460998957446,0.007022537025112685,0.09707597133828831,0.14292641373435555,0.012704958615105923,NaN,0.15008601114704467,0.6069003895381191,0.19125615979517036,0.7058442819235001,0.14092806285293397,0.12899639245372288,6.0034834075741e-05,0.2741785453905523,0.013088351774956198,0.000813953488372093,0.04115487228253691,0.22948405016412762,0.5933623503808487,0.01965576281877985,0.6983415508740475,0.030327299018381024,0.05405164295980572
2020-04-01,1.0936,0.009303275202041683,0.5591573780550158,0.03995761628119405,0.14651268722703034,1.2362649785213653,0.0029607970543643054,0.23869911601004035,0.2262308647083161,0.09999268524614147,1.035213934115865,0.007005765534913517,0.09704929671207348,0.14335714753883463,0.012646429603931772,NaN,0.14996229002399725,0.6057718938680552,0.1906920783274338,0.7009807063649766,0.14083164848750207,0.12899116547339615,5.9957422335236325e-05,0.2803024477764962,0.013081277123075967,0.000812191788960846,0.04140902774359421,0.2294875561337978,0.5896371380816304,0.0196305803371089,0.6970488877557524,0.030284400875079616,0.05562026050381703
2020-03-31,1.0956,0.009214465937762826,0.5601799775028121,0.04011423550087873,0.1467177330797868,1.235968999244159,0.0030431642686517416,0.2407594602909506,0.22691216370150985,0.0990480323289306,1.035049598488427,0.007041131105398457,0.09518679409209382,0.14367582453609598,0.012747153531296612,NaN,0.15203363723408683,0.6097846051093672,0.19220715426045157,0.7015431901133379,0.14085158901573586,0.12897757372417445,6.131206475485247e-05,0.2807934799323389,0.013216161932966217,0.0008169839600903783,0.04185321577556041,0.23148109021762095,0.5948851604495846,0.019611563590799245,0.7008251775091153,0.03049686847599165,0.05587087891073204
2020-03-30,1.1034,0.009245852187028657,0.5641681153492177,0.040395387149917625,0.14777612599943749,1.241169853768279,0.003075936663693131,0.2424575358720253,0.22855130701354653,0.0999682899207248,1.0437990729353892,0.007151004536616979,0.09439805625898295,0.14467973513407198,0.012518933269796967,NaN,0.15224560193170059,0.6122856667221575,0.19525402134097786,0.7061308076283117,0.14085298134980914,0.128963639126217,6.100163422902647e-05,0.279030952862634,0.013214371257485029,0.0008164141115188825,0.04204069191495847,0.23080784838723173,0.5995110024449878,0.01963484945547726,0.7013729977116705,0.0305811923172861,0.0559289559319972
2020-03-27,1.0977,0.009196548257372653,0.5612537069229983,0.04021026411223854,0.14713293836956812,1.223159466476494,0.003086461408688317,0.24228578996159447,0.2269147286821705,0.09964777864521868,1.0374255741423304,0.007127922077922077,0.0941762899157501,0.1441686367218282,0.012707523219563355,NaN,0.1547473038697399,0.6028337635235322,0.19635095250872014,0.7072353585464853,0.14092227899453103,0.12899700334919795,6.195786165509953e-05,0.2785121660365869,0.013246127948159454,0.0008153397063083539,0.04249232567772104,0.2305172305172305,0.5918158291999137,0.019558129175946546,0.6964217738865626,0.030688585087645725,0.056753612698084425
2020-03-26,1.0981,0.009137127641870527,0.5614582268125575,0.039858439201451906,0.1470820664621814,1.2021062311161712,0.0030933265725795094,0.24003235114103352,0.22718526947346646,0.09976378668120288,1.0326311829979313,0.007153745928338763,0.09526081562898511,0.14426854102345135,0.012871879029422108,NaN,0.15596460579203772,0.6046140292919282,0.20036127431303144,0.7100090521143153,0.14137109752172514,0.1289818643112197,6.208865769535226e-05,0.27740305671340154,0.013304739230261287,0.0008216482348891849,0.042115557941971735,0.2306787387349537,0.5926065839179709,0.019615583858809238,0.6968081731074307,0.030642370800312537,0.057346827933404364
2020-03-25,1.0827,0.008972404077235435,0.553584211064526,0.03944837134737302,0.14497469269703542,1.1832398937739745,0.0030501169112882778,0.23630966671759393,0.22348594311191844,0.09875225742899359,1.0212224108658743,0.00712771560236998,0.09195294916981613,0.14230511415165017,0.012767462839690335,NaN,0.15539958663451603,0.6017340076696494,0.19708029197080293,0.6967629834609691,0.14089584092447036,0.1289834526631801,6.205398874694731e-05,0.27472025576615666,0.01309205673587347,0.0008111206005304086,0.040748351549092225,0.22797043774872086,0.5859083283727474,0.019596380090497738,0.691776883266245,0.030506325547321855,0.05744437016521822
2020-03-24,1.0843,0.009036586382198517,0.5544022906227631,0.038992376294591485,0.14521421205587326,1.1773072747014115,0.0030710623955589544,0.23497161184067958,0.22422813656761173,0.09778334896472116,1.0256337495270527,0.007147659854976929,0.09055075368491378,0.1424498804487769,0.012733086649106759,NaN,0.1546569676223078,0.5920283920283921,0.19673053196893825,0.6899338254008653,0.14164783341389175,0.12894824469603275,6.125573407452601e-05,0.2753498057340207,0.013165691250394618,0.0008051832324657483,0.04026334746864116,0.22570774354704412,0.580584707646177,0.019581038374717835,0.6909890390007648,0.03051529564067205,0.05684284471098903
2020-03-23,1.0783,0.009052976240450004,0.5513344922793741,0.03901935950787045,0.1443391427730035,1.159836506399914,0.0030604830698492892,0.23412801806496442,0.22241702935170482,0.09739421035993316,1.0182247403210576,0.0071174917491749175,0.08797565433065727,0.14176965553510387,0.012526719330855019,NaN,0.15183902219218204,0.5801678682879587,0.19730293493376272,0.6952288845905867,0.1411664593833868,0.12893544259903625,6.033183347675409e-05,0.27249064995451333,0.013129904840762005,0.0007957346321304701,0.040517792056513735,0.22497392030043814,0.5693542425682455,0.01945511953089761,0.6848523340743093,0.030427789378633104,0.056710844640791
2020-03-20,1.0707,0.00904536622455014,0.5474486143777483,0.039376999742561876,0.14335060449050085,1.1762314892121106,0.003051209711891938,0.23627937768950677,0.22074012988351716,0.09681006889817176,1.015266451735255,0.007104844061048441,0.08833065214701151,0.14070014980682805,0.01258110683659249,NaN,0.1533822307538034,0.5874574783276638,0.1985093720451638,0.7017762338598675,0.1410318892503853,0.12891302253900982,6.279433930173773e-05,0.27678825323785644,0.013306406512148138,0.0008016381659728669,0.04168353681325526,0.2275567457281306,0.5781005345283732,0.019504508607341285,0.6901063486948115,0.03072221743995868,0.05783597206242202
2020-03-19,1.0801,0.009104779566720055,0.5522548317823909,0.03912555241614142,0.1445317204373018,1.1615852019142874,0.003033477503791496,0.2368432593632138,0.2229538652079678,0.09684997713476144,1.025249169435216,0.007096583442838371,0.08769536800227339,0.1419689800210305,0.012424282161532922,NaN,0.1529345132743363,0.5796082640193185,0.19274764887485055,0.6913524931191193,0.140548348059181,0.128814893439397,6.284368092562499e-05,0.271368272951108,0.013311560266206557,0.0007917809022534344,0.04107546918674298,0.2265025374323701,0.5713907845315559,0.019428705052794416,0.6904685801956146,0.03079313490705896,0.057821199143468956
2020-03-18,1.0934,0.009283409746985905,0.5590551181102362,0.04026662738454739,0.146309479205695,1.1860288534548213,0.0031117308896351525,0.24292379471228612,0.22567595459236325,0.09919889678197835,1.0367912004551487,0.007160445317616241,0.09344500470045294,0.1439915717389873,0.01255397785659256,NaN,0.15511200011348966,0.5888625592417062,0.19478737997256515,0.6942663026223886,0.14213844653883653,0.1287610254719314,6.472679656226949e-05,0.2624957987228117,0.013476221875751059,0.000793583974452025,0.04173059454838291,0.2287782729688448,0.5838628717893949,0.01937244201909959,0.6937817258883248,0.03084518167456556,0.05890402103176313
2020-03-17,1.0982,0.009346382978723405,0.5615093567849474,0.040696683342597746,0.14695177434030937,1.2091650793301256,0.003164476717381282,0.2460786949896926,0.22681647321244167,0.10020713001742812,1.0398636492756368,0.007112694300518135,0.09544336580829633,0.14483731849175052,0.01333640978311029,NaN,0.15405549476755606,0.600535899819544,0.19866136034732274,0.7079680247550284,0.1424476295479603,0.1287848582217323,6.583277683396017e-05,0.25894225554690997,0.01346377824365246,0.0008044183678701445,0.043841894519164364,0.2298595558532348,0.596199782844734,0.019415518978837757,0.6998916576381365,0.03096923380615324,0.060245326077415964
2020-03-16,1.1157,0.009474354619565216,0.5704571019531649,0.041383531157270025,0.14929547309684066,1.227149739325546,0.0032341942777632834,0.2531654186521443,0.23078832509360195,0.10235967632433621,1.0579366584487009,0.007378968253968254,0.0972160501895177,0.14721910668338062,0.013347210508371165,NaN,0.15589369550637155,0.6130893504780744,0.20145898412813057,0.7179998712915888,0.14239767201439674,0.1287118432892642,6.658430909156012e-05,0.2669458069147027,0.013473417262929081,0.000812398968937044,0.04384268974135288,0.23199284704316725,0.6031136818206388,0.019361388286334054,0.70311318376607,0.031045997161699642,0.060112498787728584
2020-03-13,1.1104,0.009322475023087902,0.5677472134165048,0.042638814223177945,0.14858427447412087,1.2466599303918267,0.0032766761095372994,0.25485425751663987,0.23031132682056707,0.10238536508902474,1.0467571644042233,0.007402666666666667,0.1000666870933439,0.14682004495570541,0.013753042228924244,NaN,0.15896921975662134,0.6279122370504411,0.21336612735867186,0.7215543570082528,0.14311675925090545,0.12873456611210943,6.770479878492324e-05,0.27171067120170306,0.013561888942492658,0.000827804201643084,0.046687829797969184,0.23372905615896272,0.6128035320088301,0.019669459550422475,0.7079826574853354,0.03150607195551016,0.06195218567802048
2020-03-12,1.124,0.009619993153029785,0.5747008896615197,0.04289585162004351,0.15041417426097664,1.2682937837807342,0.003321807488843574,0.25780407807518524,0.23313214278306685,0.10317132498049475,1.065503839226467,0.007561894510226051,0.09887229288717653,0.14789473684210527,0.013376429873709366,NaN,0.15974758744190676,0.6359624306891479,0.20406310706051092,0.7240401958258181,0.14250034864409145,0.12850707703564815,6.839479128635756e-05,0.27475616612481363,0.013466238558489482,0.0008268353685449463,0.045317464157272565,0.2344401802102453,0.6184999724866561,0.019498655564229337,0.7123391849927119,0.03158545495419547,0.06093891470178425
2020-03-11,1.1336,0.009562210037958667,0.5796093670109418,0.04398913465269693,0.151700880550277,1.292735773748432,0.003379240445954808,0.26252894858730896,0.23512330699189016,0.10570879725470447,1.0703427438391087,0.007780370624571036,0.10442344184675473,0.14966004356723217,0.013929969217913821,NaN,0.161398712910758,0.6519063775950313,0.214396489768128,0.7276461903844919,0.1438560424360097,0.1287143327542551,6.967428990429619e-05,0.28117868836194065,0.013572553174931005,0.000840905887676456,0.047426001464281976,0.23615682679888336,0.6314968525430338,0.01975497969781991,0.7201575503462295,0.0318570143884892,0.06225151015925315
2020-03-10,1.139,0.009599662873999156,0.5823703855199919,0.0442759961127308,0.15244800171319967,1.3034273616753447,0.0033878643664485425,0.263291724456773,0.23641496118560337,0.10544831736332916,1.0751368699263735,0.007838953888506538,0.1050418230612452,0.15101093801789855,0.013958760991451945,NaN,0.1629843741056608,0.6554641192380734,0.2139248351896024,0.7311123948905578,0.14374053508329127,0.1287063822093654,6.995455103795603e-05,0.2837073753954218,0.013541790512424207,0.0008392772930912521,0.04770900439391972,0.23598881176836214,0.6325669221370654,0.019795957383944244,0.7201112726812923,0.03180764612248318,0.0627216458512302
2020-03-09,1.1456,0.009781420765027322,0.5857449636977196,0.044918444165621074,0.15337037284958832,1.3110101507158143,0.003406988847583643,0.26560326439766296,0.23779968863518422,0.10686268108168614,1.0813668114026809,0.007900689655172414,0.10519742883379246,0.15173509933774834,0.013453067513120146,NaN,0.16365246707236936,0.6610502019619157,0.210518578411555,0.7337475180938962,0.14391959798994974,0.12865983086443325,6.948062384575495e-05,0.28444444444444444,0.013483992467043316,0.0008333393952179004,0.04709209596001118,0.2371646240476979,0.6357027911880584,0.019747298019409443,0.7231866675083644,0.031750782960560955,0.06263600476768472
2020-03-06,1.1336,0.009519650655021833,0.5796093670109418,0.044528242595647735,0.1517597761623626,1.3005219985085756,0.0033790389889114102,0.26337066121462754,0.23562668883807938,0.10679730557256582,1.0705449050901878,0.007927272727272727,0.10797938713887009,0.15107616445658692,0.014626002183062429,NaN,0.16379372624947622,0.6628076945565106,0.2149086221278532,0.7451521724840596,0.1443874106813058,0.1286880314227656,6.846034873952877e-05,0.2864362239741257,0.013562079774124852,0.0008386910619030355,0.04929595839240209,0.23969213853765803,0.6347855302945458,0.01970039275659518,0.7252719129878439,0.031806958473625135,0.0635020222503557
2020-03-05,1.1187,0.009351333277605952,0.5719910011248595,0.04413714195533812,0.1497349823321555,1.2907580477673934,0.0033324396782841827,0.25998745032419995,0.23252961962170027,0.10562243308313271,1.0491418925255556,0.007867088607594937,0.10786809372288111,0.14934917562245512,0.01505510920909201,NaN,0.1644228225403451,0.6612874623160135,0.2173076923076923,0.7447573397243858,0.1442013947073306,0.12868086868500966,7.057162575274508e-05,0.2882207450919771,0.013617275084293938,0.0008430230367517954,0.05068022125878308,0.24041519814321327,0.6304666366095582,0.01970062516509642,0.721974830590513,0.03169570760730982,0.06475982077732625
2020-03-04,1.1125,0.009303395216591404,0.5688209428366909,0.043902920284135755,0.14887523920403603,1.280944156591825,0.0033212920945784575,0.2589136101284677,0.23141888378091655,0.10539529155416608,1.0448952756645065,0.007823488045007033,0.10795625467001776,0.14863456605386918,0.01519435111584583,NaN,0.16401780975408387,0.6624389662974872,0.2218521916005265,0.7485533575561836,0.1444542550705067,0.12870645672570774,7.084660579483843e-05,0.28932927622168475,0.013649888040244165,0.0008460333394171686,0.05196048667709769,0.23929362672345186,0.6297050999037754,0.019764425810119387,0.7224025974025974,0.03190787586760741,0.06552443104179428
2020-03-03,1.1117,0.009281957084411789,0.5684119030575723,0.04363886162904808,0.14876221062491635,1.2776692334214457,0.003301948437685636,0.25754065699856366,0.23118514359390271,0.10528459134387726,1.044241968814578,0.0077795661301609505,0.10758942397026942,0.14851776147916582,0.015021957975812445,NaN,0.16199399644449625,0.6573827686121458,0.22219779341221618,0.7482668102577908,0.1433120198009591,0.1285633333718819,7.001952509920009e-05,0.2889784247465557,0.01365238428569674,0.0008373820230643497,0.05132526004275181,0.23775610590701057,0.6270870938628158,0.019687605149910567,0.718198850054913,0.03170578672674899,0.06416924009350919
